transaction_id,customer_id,transaction_date,amount,channel,merchant_city,items,discount
T0003889,C001743,2025-09-21,3070.03,online,Delhi,11,0.024
T0003890,C002938,2025-08-26,361.25,online,Jaipur,4,0.01
T0003891,C001176,2025-01-14,2027.14,online,Chennai,7,0.078
T0003892,C004818,2025-04-17,1443.35,mobile,Hyderabad,5,0.032
T0003893,C003582,2025-12-03,589.92,online,Mumbai,1,0.012
T0003894,C002720,2024-09-22,541.1,mobile,Jaipur,9,0.008
T0003895,C000891,2024-10-19,1332.23,online,Mumbai,2,
T0003896,C000461,2024-07-06,3423.13,store,Hyderabad,11,0.104
T0003897,C005621,2025-06-15,3113.58,online,Kolkata,4,0.059
T0003898,C004136,2025-08-09,16051.86,store,Bengaluru,1,0.057
T0003899,C002022,2024-03-26,2769.52,online,Mumbai,5,0.03
T0003900,C000499,2024-10-23,1269.85,store,Chennai,5,0.114
T0003901,C000268,2024-03-14,6950.44,online,Ahmedabad,4,0.148
T0003902,C002241,2024-02-11,238.41,store,Delhi,8,0.097
T0003903,C003518,2025-06-10,2971.64,store,Kochi,6,0.091
T0003904,C004896,2025-09-05,1328.0,store,Bhopal,1,0.003
T0003905,C000270,2025-12-18,1036.61,online,Bengaluru,1,0.033
T0003906,C000304,2024-07-25,1646.28,online,Chennai,1,0.069
T0003907,C002240,2025-07-20,2484.65,online,Kolkata,6,0.061
T0003908,C005569,2024-10-05,556.33,store,Kochi,6,0.026
T0003909,C001902,2025-09-12,611.2,online,Delhi,8,0.013
T0003910,C002238,2024-10-09,1997.06,store,Pune,1,0.031
T0003911,C005473,2024-11-21,7286.77,store,Kochi,7,0.029
T0003912,C002196,2025-04-23,3301.02,online,Hyderabad,2,0.107
T0003913,C001345,2024-11-22,762.7,phone,Chennai,7,0.015
T0003914,C002905,2025-10-03,1118.78,store,Hyderabad,5,0.058
T0003915,C001085,2024-10-30,1229.94,store,Jaipur,10,0.022
T0003916,C004927,2024-01-18,1939.29,mobile,Hyderabad,6,0.191
T0003917,C004402,2024-05-12,8438.85,store,Jaipur,6,0.043
T0003918,C002573,2025-07-24,5533.58,store,Kolkata,4,0.137
T0003919,C001560,2025-02-04,3750.69,online,Chennai,1,0.025
T0003920,C000322,2025-12-10,367.96,mobile,Ahmedabad,5,
T0003921,C000882,2024-08-22,752.33,store,Jaipur,2,0.062
T0003922,C001640,2025-02-13,1486.62,store,Bengaluru,2,0.115
T0003923,C002121,2024-07-24,1748.02,mobile,Kolkata,5,0.009
T0003924,C005231,2024-12-24,2111.89,mobile,Bhopal,10,0.028
T0003925,C001558,2025-05-14,3649.62,online,Pune,1,0.07
T0003926,C000433,2024-11-29,5816.38,online,Delhi,11,0.052
T0003927,C001372,2024-12-24,347.31,online,Bengaluru,1,0.033
T0003928,C000210,2025-01-10,430.85,mobile,Lucknow,9,0.016
T0003929,C004270,2025-06-05,1340.12,online,Bengaluru,9,0.002
T0003930,C004103,2025-04-03,1154.52,mobile,Ahmedabad,9,0.055
T0003931,C001054,2025-09-30,4325.02,online,Chennai,10,0.021
T0003932,C000001,2025-12-02,1059.0,online,Hyderabad,1,0.028
T0003933,C000967,2024-08-28,2883.5,mobile,Pune,4,0.166
T0003934,C001419,2024-03-01,3213.69,online,Lucknow,1,0.003
T0003935,C003366,2024-05-24,532.78,store,Chennai,4,0.065
T0003936,C000520,2025-09-27,1786.81,online,Ahmedabad,5,0.074
T0003937,C003361,2024-01-09,303.31,store,Kochi,11,0.112
T0003938,C001571,2025-07-30,2349.41,mobile,Lucknow,8,0.06
T0003939,C005684,2025-12-15,386.27,online,Bengaluru,5,0.066
T0003940,C003166,2025-04-07,1778.83,online,Pune,4,
T0003941,C001173,2024-05-09,3433.36,mobile,Delhi,9,0.018
T0003942,C005168,2025-12-04,2903.48,online,Ahmedabad,7,0.066
T0003943,C000826,2025-09-25,2574.11,online,Chennai,2,0.064
T0003944,C004521,2025-04-25,2874.37,mobile,Delhi,8,0.047
T0003945,C000290,2024-04-04,1197.22,online,Bengaluru,4,0.013
T0003946,C006192,2025-05-13,4275.77,mobile,Pune,6,0.068
T0003947,C006002,2025-09-14,6186.22,store,Bengaluru,8,0.106
T0003948,C003005,2024-01-09,1436.2,store,Ahmedabad,9,0.071
T0003949,C002330,2024-05-06,1099.71,mobile,Ahmedabad,6,0.023
T0003950,C000333,2024-04-18,389.19,phone,Chennai,5,0.05
T0003951,C004524,2025-08-09,2470.96,mobile,Pune,10,0.034
T0003952,C000741,2024-01-26,4749.06,store,Ahmedabad,11,0.223
T0003953,C003885,2025-06-18,2010.26,online,Bhopal,3,0.074
T0003954,C001772,2025-10-07,480.12,online,Jaipur,6,0.203
T0003955,C004962,2025-03-20,3285.5,online,Hyderabad,10,0.161
T0003956,C002135,2025-05-13,3281.36,store,Bhopal,8,0.07
T0003957,C002599,2025-01-24,2348.27,store,Mumbai,5,0.016
T0003958,C005349,2024-11-08,748.93,store,Lucknow,2,0.005
T0003959,C006042,2024-02-10,9649.48,store,Hyderabad,11,0.142
T0003960,C001889,2025-07-13,1276.94,online,Pune,2,0.051
T0003961,C002198,2024-04-23,1846.4,online,Delhi,10,
T0003962,C001604,2024-03-13,306.19,online,Lucknow,10,0.037
T0003963,C004728,2025-07-02,1679.2,store,Bhopal,5,0.012
T0003964,C000531,2024-07-19,1016.69,store,Kolkata,11,0.063
T0003965,C003518,2025-04-13,825.18,online,Lucknow,5,0.139
T0003966,C003286,2025-02-28,790.05,store,Ahmedabad,2,0.016
T0003967,C004477,2024-11-07,6154.87,store,Bhopal,11,0.056
T0003968,C000581,2024-03-13,2974.68,mobile,Bengaluru,5,0.032
T0003969,C006060,2025-06-13,563.36,mobile,Bengaluru,9,0.037
T0003970,C003768,2025-05-24,1350.57,store,Delhi,4,0.038
T0003971,C004768,2024-01-13,8140.95,online,Mumbai,5,0.086
T0003972,C004166,2025-05-05,1896.4,online,Chennai,4,0.119
T0003973,C001925,2024-05-17,1565.29,phone,Jaipur,4,0.046
T0003974,C003094,2025-09-16,2921.97,online,Jaipur,7,0.146
T0003975,C001036,2024-01-12,7928.64,online,Chennai,3,0.007
T0003976,C000942,2024-12-29,1382.72,store,Delhi,10,0.037
T0003977,C003289,2025-06-21,2240.16,online,Kolkata,8,0.168
T0003978,C004812,2024-11-13,2358.08,store,Chennai,10,0.036
T0003979,C005786,2024-02-24,6301.08,phone,Hyderabad,10,0.106
T0003980,C003811,2025-04-15,407.44,mobile,Bhopal,4,0.055
T0003981,C005222,2025-05-12,1130.26,online,Bengaluru,10,0.075
T0003982,C000485,2025-09-11,4069.81,online,Bhopal,4,0.103
T0003983,C001591,2025-07-11,3202.55,store,Bengaluru,3,0.061
T0003984,C005237,2025-11-10,4193.37,store,Hyderabad,1,0.049
T0003985,C003400,2025-10-09,2889.43,online,Kolkata,7,0.073
T0003986,C003630,2025-03-11,770.34,store,Bhopal,11,0.038
T0003987,C005581,2024-08-24,1253.12,store,Mumbai,4,0.042
T0003988,C002960,2025-01-31,19036.89,online,Lucknow,8,0.051
T0003989,C005633,2025-06-29,1620.94,online,Chennai,11,0.149
T0003990,C000764,2024-11-23,1535.55,online,Hyderabad,11,0.026
T0003991,C005243,2025-08-08,157.35,mobile,Kolkata,7,0.054
T0003992,C000831,2024-01-18,1579.37,store,Jaipur,4,0.098
T0003993,C005023,2024-02-04,2243.6,phone,Jaipur,11,0.0
T0003994,C001980,2024-05-29,2990.96,store,Kolkata,10,0.008
T0003995,C000470,2024-02-06,7497.01,store,Mumbai,10,0.003
T0003996,C000105,2024-06-22,160.35,store,Jaipur,3,0.014
T0003997,C000716,2024-08-14,19254.66,store,Bhopal,1,0.098
T0003998,C005602,2025-04-04,2268.45,online,Kochi,8,0.053
T0003999,C003495,2025-04-17,900.41,online,Jaipur,11,0.04
T0004000,C005139,2025-11-28,742.48,online,Kochi,6,0.162
T0004001,C000241,2024-01-06,3354.99,online,Jaipur,4,0.03
T0004002,C003035,2024-06-28,1663.88,online,Bhopal,7,0.02
T0004003,C005954,2025-11-07,1418.81,online,Jaipur,3,0.054
T0004004,C003586,2024-01-19,1492.5,online,Ahmedabad,2,0.022
T0004005,C002445,2025-02-14,1249.59,store,Delhi,6,
T0004006,C006014,2024-02-14,2606.01,store,Kolkata,6,0.089
T0004007,C002232,2025-07-05,317.48,store,Ahmedabad,10,0.028
T0004008,C001413,2024-11-24,692.78,online,Bhopal,10,0.169
T0004009,C004588,2024-09-01,579.4,store,Kochi,7,0.12
T0004010,C003794,2024-08-11,1622.2,store,Ahmedabad,8,0.067
T0004011,C003079,2024-02-10,3860.3,online,Hyderabad,4,0.017
T0004012,C005532,2025-02-18,1402.71,online,Ahmedabad,6,0.066
T0004013,C004476,2024-01-24,5291.74,online,Kolkata,1,0.001
T0004014,C004860,2025-02-09,3298.65,online,Bhopal,4,0.012
T0004015,C004735,2024-08-25,1714.73,online,Hyderabad,9,0.017
T0004016,C001904,2025-01-05,3821.27,online,Chennai,4,0.005
T0004017,C003598,2024-07-31,4360.01,online,Mumbai,7,0.034
T0004018,C002747,2025-07-03,8252.14,phone,Delhi,11,0.05
T0004019,C003404,2025-06-18,1632.86,store,Kochi,7,0.025
T0004020,C004157,2024-04-17,4601.4,store,Bengaluru,3,0.067
T0004021,C001977,2025-04-25,1514.77,online,Hyderabad,1,0.093
T0004022,C000392,2025-11-21,2190.79,store,Bengaluru,8,
T0004023,C004214,2024-09-15,14075.38,online,Lucknow,4,0.004
T0004024,C002666,2025-04-10,5143.44,phone,Kochi,9,0.033
T0004025,C004358,2025-10-20,307.3,online,Bengaluru,3,0.175
T0004026,C005445,2025-04-03,9290.67,online,Lucknow,8,0.012
T0004027,C001185,2025-02-04,1892.46,phone,Ahmedabad,1,0.1
T0004028,C002521,2024-07-21,6711.48,online,Delhi,4,
T0004029,C006182,2024-02-21,460.05,online,Kolkata,3,0.052
T0004030,C002302,2025-08-24,3804.69,store,Kochi,8,
T0004031,C003031,2025-11-14,1020.93,mobile,Chennai,10,0.056
T0004032,C002304,2025-04-10,3578.25,online,Kolkata,2,0.093
T0004033,C006229,2024-11-08,2830.6,online,Hyderabad,10,0.02
T0004034,C003574,2025-11-02,3112.71,store,Mumbai,3,0.012
T0004035,C001220,2025-01-20,2650.87,online,Mumbai,5,0.064
T0004036,C001949,2025-04-13,2462.87,store,Hyderabad,1,0.052
T0004037,C005622,2024-01-18,1035.4,store,Kochi,7,0.157
T0004038,C002854,2025-10-10,1089.8,store,Mumbai,7,0.093
T0004039,C003247,2025-06-10,1724.2,online,Kolkata,1,0.046
T0004040,C001499,2024-07-03,664.67,online,Ahmedabad,2,0.073
T0004041,C005238,2025-12-14,2313.8,store,Hyderabad,1,0.194
T0004042,C005282,2024-12-16,8817.53,mobile,Pune,5,0.119
T0004043,C003537,2025-08-04,3640.65,online,Jaipur,11,0.111
T0004044,C005414,2024-02-02,1941.07,store,Bengaluru,7,0.073
T0004045,C001124,2025-12-07,2594.2,mobile,Lucknow,2,0.094
T0004046,C004923,2025-05-01,813.52,store,Jaipur,1,0.01
T0004047,C002669,2025-06-18,1215.13,online,Ahmedabad,7,0.04
T0004048,C000975,2025-04-02,4097.86,store,Pune,4,0.135
T0004049,C001785,2024-04-01,967.47,online,Bengaluru,6,0.023
T0004050,C005237,2024-05-10,1901.24,mobile,Kochi,4,0.04
T0004051,C005668,2024-09-07,5348.41,phone,Hyderabad,10,0.054
T0004052,C003079,2025-10-12,7484.96,online,Hyderabad,5,0.353
T0004053,C003641,2025-05-17,1116.15,store,Bhopal,3,0.134
T0004054,C005369,2025-06-06,10521.44,mobile,Jaipur,11,0.013
T0004055,C002406,2024-08-18,1150.46,online,Chennai,1,0.126
T0004056,C002331,2025-08-22,1259.19,mobile,Lucknow,8,0.066
T0004057,C006159,2024-10-14,748.44,store,Lucknow,9,0.142
T0004058,C003186,2024-06-14,1235.17,mobile,Hyderabad,2,0.021
T0004059,C006085,2025-06-02,2768.5,mobile,Delhi,10,0.114
T0004060,C000315,2024-04-01,926.35,online,Kolkata,2,0.157
T0004061,C002471,2024-08-13,2318.96,phone,Mumbai,8,0.076
T0004062,C005568,2024-08-10,1739.07,store,Kolkata,4,0.023
T0004063,C003683,2024-04-11,10157.97,store,Hyderabad,6,0.041
T0004064,C005501,2024-12-10,2050.53,online,Bhopal,9,0.046
T0004065,C006106,2024-07-24,599.56,store,Pune,9,0.028
T0004066,C001291,2024-06-07,6944.41,store,Hyderabad,7,0.047
T0004067,C000000,2024-11-16,6220.9,online,Hyderabad,11,0.037
T0004068,C001192,2025-06-30,180.37,store,Ahmedabad,9,
T0004069,C000783,2024-04-07,463.06,online,Pune,3,0.049
T0004070,C004663,2025-08-04,4460.3,store,Hyderabad,10,0.082
T0004071,C005790,2025-11-10,1280.54,store,Bengaluru,10,0.039
T0004072,C004527,2024-01-31,3145.16,mobile,Kochi,7,0.226
T0004073,C004946,2024-08-09,629.29,online,Pune,1,0.09
T0004074,C001563,2024-02-19,1034.98,online,Bhopal,6,0.034
T0004075,C004979,2024-12-01,9948.92,store,Delhi,2,0.055
T0004076,C003441,2025-10-27,1001.65,online,Kolkata,8,0.073
T0004077,C001536,2024-06-22,1194.56,mobile,Jaipur,4,0.117
T0004078,C000371,2024-06-28,8901.67,store,Bhopal,11,0.183
T0004079,C004209,2025-08-08,2778.49,store,Bhopal,10,0.065
T0004080,C004150,2025-01-15,2415.81,online,Pune,2,0.107
T0004081,C005844,2025-10-03,2557.32,online,Hyderabad,6,0.042
T0004082,C005479,2025-11-13,1749.23,store,Bengaluru,10,0.01
T0004083,C002367,2025-10-11,7542.05,online,Pune,10,0.099
T0004084,C003337,2025-03-30,2054.82,online,Pune,2,0.001
T0004085,C001281,2025-07-28,4222.92,online,Jaipur,5,0.04
T0004086,C003085,2024-03-18,3316.19,store,Chennai,8,0.197
T0004087,C001674,2025-03-23,6505.32,mobile,Bengaluru,4,0.016
T0004088,C004524,2025-04-13,14795.47,store,Bhopal,8,0.023
T0004089,C003272,2025-04-27,9377.31,online,Hyderabad,9,0.113
T0004090,C004437,2024-06-07,380.0,online,Bhopal,2,0.007
T0004091,C001625,2024-02-24,1357.45,mobile,Chennai,7,0.113
T0004092,C004124,2025-06-01,7465.1,mobile,Delhi,6,0.158
T0004093,C000304,2024-08-25,1114.55,mobile,Jaipur,4,
T0004094,C002904,2024-03-24,5166.96,online,Delhi,10,0.03
T0004095,C000069,2025-12-26,3649.81,phone,Jaipur,7,0.006
T0004096,C004206,2025-12-06,1863.45,store,Chennai,9,0.058
T0004097,C005636,2025-05-15,7604.01,online,Delhi,2,
T0004098,C005725,2024-01-19,1923.64,online,Kolkata,8,0.047
T0004099,C002396,2024-02-29,3787.31,online,Kolkata,10,0.039
T0004100,C003213,2025-06-22,1720.9,online,Delhi,4,0.032
T0004101,C001163,2025-11-14,1108.93,store,Bengaluru,4,0.004
T0004102,C000991,2024-03-28,1912.28,store,Mumbai,10,0.025
T0004103,C000477,2024-09-15,1626.19,mobile,Kolkata,9,0.094
T0004104,C003546,2024-09-18,943.62,online,Jaipur,11,0.038
T0004105,C000647,2024-05-18,421.73,mobile,Lucknow,8,0.047
T0004106,C004601,2024-07-24,2425.63,online,Mumbai,10,0.047
T0004107,C001183,2025-10-12,663.34,online,Kochi,8,0.014
T0004108,C004893,2024-02-10,1764.05,online,Bengaluru,9,0.033
T0004109,C004095,2024-10-18,8804.64,store,Ahmedabad,4,0.045
T0004110,C004112,2025-04-02,779.69,store,Hyderabad,11,0.029
T0004111,C003777,2025-04-16,2546.98,online,Pune,9,0.056
T0004112,C003732,2024-02-14,2387.76,online,Jaipur,11,0.141
T0004113,C001268,2025-10-29,5141.92,online,Ahmedabad,4,0.047
T0004114,C003241,2024-11-29,625.75,online,Kochi,3,0.089
T0004115,C005884,2024-06-17,1731.6,store,Delhi,8,0.012
T0004116,C003983,2025-08-25,2088.47,store,Kochi,4,0.082
T0004117,C004178,2024-05-08,3875.61,online,Jaipur,4,0.085
T0004118,C003618,2024-10-06,2553.2,store,Ahmedabad,6,0.14
T0004119,C000665,2024-12-30,1601.92,online,Ahmedabad,1,0.032
T0004120,C002058,2024-10-26,3442.62,online,Bengaluru,7,0.053
T0004121,C005192,2025-05-23,459.42,mobile,Chennai,8,0.014
T0004122,C004409,2024-02-14,955.01,store,Kochi,11,0.052
T0004123,C004461,2025-11-14,6578.97,store,Mumbai,3,0.042
T0004124,C006218,2024-02-17,1877.2,online,Delhi,9,0.052
T0004125,C001887,2025-12-15,1105.68,online,Hyderabad,7,0.059
T0004126,C000920,2024-04-05,1312.84,store,Ahmedabad,4,0.113
T0004127,C001818,2025-10-23,1194.67,mobile,Pune,4,0.071
T0004128,C000462,2025-08-21,1702.29,store,Kolkata,4,0.029
T0004129,C001770,2025-03-31,2020.89,online,Jaipur,6,0.07
T0004130,C004816,2025-07-29,1135.0,online,Mumbai,5,0.064
T0004131,C004652,2024-02-05,879.48,mobile,Kochi,6,
T0004132,C005873,2025-01-17,2060.62,online,Chennai,4,0.056
T0004133,C004388,2025-10-14,1568.28,mobile,Kochi,6,0.128
T0004134,C001270,2025-06-19,1878.06,store,Hyderabad,9,0.004
T0004135,C000354,2024-05-08,17515.11,store,Bengaluru,6,0.035
T0004136,C002955,2025-10-17,2052.87,online,Delhi,6,0.071
T0004137,C005482,2025-05-25,1525.48,store,Bhopal,11,0.044
T0004138,C004418,2025-10-28,2573.79,mobile,Lucknow,8,0.049
T0004139,C004227,2025-06-29,1295.1,mobile,Kolkata,1,0.026
T0004140,C002547,2024-09-28,1267.66,online,Hyderabad,11,0.227
T0004141,C004243,2025-08-15,9014.89,store,Pune,8,0.081
T0004142,C003587,2025-06-24,1858.38,online,Chennai,4,0.063
T0004143,C003023,2024-01-20,5426.15,online,Kolkata,4,0.072
T0004144,C000929,2025-06-20,951.22,online,Hyderabad,5,0.08
T0004145,C005978,2024-06-27,1020.98,mobile,Pune,1,0.132
T0004146,C001749,2024-07-11,3458.46,phone,Bhopal,6,0.067
T0004147,C000222,2025-11-02,2188.15,online,Kochi,4,0.109
T0004148,C000958,2024-07-17,2304.76,online,Lucknow,6,0.011
T0004149,C000039,2025-12-10,3673.61,store,Pune,8,0.031
T0004150,C004894,2025-11-04,1948.43,store,Ahmedabad,7,0.011
T0004151,C001519,2025-06-08,1032.66,store,Delhi,9,0.003
T0004152,C000432,2024-02-08,473.32,mobile,Chennai,3,0.0
T0004153,C001388,2025-07-27,2802.25,online,Jaipur,5,0.011
T0004154,C003071,2024-08-06,1767.06,mobile,Kolkata,4,0.127
T0004155,C000288,2024-08-17,853.03,mobile,Ahmedabad,4,0.236
T0004156,C004838,2025-02-11,1655.11,phone,Kochi,6,0.004
T0004157,C001045,2025-01-14,1108.43,store,Chennai,5,0.01
T0004158,C001063,2024-02-12,2777.71,online,Jaipur,3,0.085
T0004159,C000812,2024-11-27,2552.52,online,Bengaluru,2,0.072
T0004160,C003687,2025-05-15,639.95,store,Jaipur,4,0.042
T0004161,C000378,2024-10-12,1340.8,store,Kochi,10,0.027
T0004162,C004480,2025-09-23,2674.17,online,Chennai,1,0.105
T0004163,C002441,2024-07-26,1259.75,store,Chennai,4,0.015
T0004164,C005419,2025-06-08,4047.06,store,Mumbai,1,0.005
T0004165,C004726,2024-09-15,21272.49,online,Chennai,7,0.02
T0004166,C001681,2025-04-25,2097.7,online,Bengaluru,2,0.001
T0004167,C003929,2025-04-09,3462.66,online,Delhi,11,
T0004168,C001930,2024-11-07,699.54,online,Pune,4,
T0004169,C004521,2024-12-09,4503.14,store,Pune,10,0.034
T0004170,C003817,2024-09-17,3513.13,store,Bhopal,3,
T0004171,C006130,2024-11-21,13742.7,online,Lucknow,9,
T0004172,C005102,2024-01-23,1700.54,store,Ahmedabad,8,0.006
T0004173,C002202,2024-04-21,1011.75,store,Kochi,11,0.088
T0004174,C000379,2025-06-20,13257.43,mobile,Bengaluru,3,0.07
T0004175,C000559,2024-05-29,338.37,online,Pune,3,0.073
T0004176,C003446,2025-11-09,4394.62,online,Hyderabad,5,0.055
T0004177,C006160,2024-10-16,350.34,phone,Bhopal,2,0.006
T0004178,C001274,2025-08-15,2047.81,mobile,Kochi,1,0.025
T0004179,C000142,2025-04-18,4202.94,online,Ahmedabad,10,0.083
T0004180,C005306,2024-02-16,579.41,online,Jaipur,4,0.036
T0004181,C005180,2025-01-03,835.37,online,Bengaluru,5,0.076
T0004182,C004328,2025-10-18,428.61,online,Lucknow,7,0.099
T0004183,C003397,2024-12-25,2027.87,store,Kolkata,3,0.068
T0004184,C005345,2024-05-13,6624.86,online,Bhopal,10,0.08
T0004185,C000526,2025-09-16,445.02,online,Pune,4,0.074
T0004186,C004587,2024-01-12,4811.72,online,Bengaluru,5,0.107
T0004187,C001894,2025-07-30,4053.44,online,Delhi,7,0.031
T0004188,C004752,2025-11-17,503.5,mobile,Bengaluru,6,0.013
T0004189,C002056,2024-06-02,1952.29,mobile,Bhopal,6,0.01
T0004190,C003843,2025-11-26,9754.02,store,Lucknow,7,0.067
T0004191,C001407,2024-11-01,505.36,store,Ahmedabad,3,0.047
T0004192,C004476,2024-06-11,859.92,store,Jaipur,3,0.048
T0004193,C005946,2024-06-06,843.14,mobile,Delhi,1,0.002
T0004194,C001997,2025-05-08,325.76,online,Bengaluru,4,
T0004195,C002229,2025-12-02,1808.1,mobile,Pune,4,0.068
T0004196,C005812,2025-03-17,902.01,online,Chennai,4,0.029
T0004197,C000696,2025-07-03,1096.19,online,Kolkata,5,0.015
T0004198,C003661,2025-12-21,3187.59,online,Ahmedabad,9,0.138
T0004199,C003524,2024-12-15,1557.6,store,Ahmedabad,1,0.036
T0004200,C002492,2024-09-19,2212.75,mobile,Pune,5,
T0004201,C003124,2024-05-07,6788.24,store,Bhopal,7,0.013
T0004202,C004265,2025-02-18,812.17,online,Kolkata,2,0.012
T0004203,C003489,2024-05-30,999.14,mobile,Jaipur,1,0.006
T0004204,C002609,2025-10-12,9910.32,online,Kolkata,3,
T0004205,C004731,2025-10-05,3096.99,store,Pune,3,0.052
T0004206,C003010,2025-07-06,994.62,store,Bengaluru,9,0.106
T0004207,C001635,2024-08-14,1397.11,online,Bengaluru,11,0.064
T0004208,C006234,2024-03-01,2978.9,mobile,Kochi,6,0.043
T0004209,C004998,2024-07-27,1944.74,online,Kochi,9,0.013
T0004210,C004542,2025-07-25,3594.98,online,Ahmedabad,5,0.076
T0004211,C003803,2025-05-16,232.99,online,Hyderabad,7,0.08
T0004212,C002718,2024-02-09,1110.84,online,Mumbai,7,
T0004213,C004610,2024-11-13,2676.23,online,Bhopal,6,0.051
T0004214,C005429,2025-04-08,13429.56,store,Kolkata,11,
T0004215,C005988,2025-10-12,15451.74,online,Kolkata,10,0.025
T0004216,C005622,2025-06-30,1437.6,store,Hyderabad,1,0.007
T0004217,C004372,2024-02-07,731.37,store,Bhopal,6,0.037
T0004218,C000213,2024-03-14,7413.69,online,Kochi,10,0.076
T0004219,C005529,2024-08-10,1110.39,mobile,Ahmedabad,4,0.088
T0004220,C005155,2025-02-03,2132.0,online,Mumbai,6,0.048
T0004221,C006024,2025-04-15,1240.89,mobile,Kochi,2,0.037
T0004222,C005160,2024-05-01,4765.41,store,Chennai,7,0.05
T0004223,C004968,2024-11-05,2976.86,store,Mumbai,10,0.115
T0004224,C002265,2024-08-16,1079.58,online,Delhi,7,0.031
T0004225,C001741,2025-06-22,5991.89,mobile,Chennai,7,0.084
T0004226,C003881,2025-08-22,1389.3,online,Kochi,6,0.12
T0004227,C000200,2024-07-15,5488.16,mobile,Delhi,4,0.088
T0004228,C006008,2024-01-30,1676.6,mobile,Bengaluru,7,0.033
T0004229,C002244,2024-08-17,1192.77,mobile,Bhopal,10,0.076
T0004230,C002959,2024-12-19,1818.51,store,Bengaluru,11,0.082
T0004231,C003554,2024-06-21,1231.34,mobile,Bengaluru,2,0.097
T0004232,C003936,2024-05-29,2202.84,mobile,Mumbai,4,0.163
T0004233,C001064,2025-08-28,1655.2,online,Bhopal,11,0.04
T0004234,C005200,2024-07-05,604.88,online,Jaipur,6,0.025
T0004235,C002453,2025-12-12,537.75,online,Hyderabad,3,0.079
T0004236,C006027,2024-09-12,2877.17,store,Kochi,2,0.025
T0004237,C005906,2025-01-16,953.93,online,Mumbai,1,0.034
T0004238,C004079,2025-01-16,2411.62,store,Bhopal,8,0.038
T0004239,C003592,2024-08-25,5370.76,online,Jaipur,1,0.116
T0004240,C004467,2024-09-09,534.97,online,Kochi,11,0.029
T0004241,C004544,2024-12-08,917.7,phone,Bhopal,4,0.079
T0004242,C005347,2024-07-15,199.46,mobile,Bengaluru,4,0.032
T0004243,C002030,2024-08-07,1103.28,store,Ahmedabad,9,0.016
T0004244,C006059,2024-02-16,424.57,online,Jaipur,9,0.016
T0004245,C003923,2025-04-16,546.59,mobile,Delhi,4,0.094
T0004246,C000455,2024-10-14,924.24,mobile,Bhopal,6,0.062
T0004247,C004810,2024-09-08,2896.68,store,Bhopal,7,0.009
T0004248,C003811,2024-03-11,2704.09,online,Bhopal,9,0.081
T0004249,C005474,2024-07-02,983.61,mobile,Kochi,5,0.005
T0004250,C001774,2025-08-10,463.69,store,Bengaluru,11,0.118
T0004251,C006257,2024-11-29,458.35,phone,Pune,3,0.057
T0004252,C003769,2024-05-07,1383.72,store,Kochi,10,0.026
T0004253,C004784,2025-12-29,1485.81,online,Pune,8,0.19
T0004254,C001383,2025-02-04,2369.48,online,Delhi,7,0.081
T0004255,C000104,2024-09-25,2260.89,online,Bhopal,2,0.036
T0004256,C002256,2024-03-06,2561.59,online,Kochi,8,0.105
T0004257,C000398,2025-04-22,2709.65,online,Bhopal,1,0.057
T0004258,C003761,2024-09-19,1359.43,online,Kolkata,6,0.117
T0004259,C000660,2025-09-13,11406.99,mobile,Bhopal,1,0.085
T0004260,C002310,2025-01-02,1720.19,mobile,Pune,4,0.057
T0004261,C002948,2025-08-27,1211.21,store,Delhi,2,0.104
T0004262,C000061,2024-06-11,7010.01,online,Ahmedabad,8,0.082
T0004263,C002822,2024-06-20,1101.41,online,Mumbai,10,0.098
T0004264,C000402,2024-09-20,2099.27,store,Lucknow,2,0.047
T0004265,C004032,2025-09-17,12515.41,online,Hyderabad,11,0.059
T0004266,C005462,2024-09-11,23224.45,mobile,Ahmedabad,9,
T0004267,C005767,2024-08-23,663.59,mobile,Hyderabad,1,0.037
T0004268,C006160,2025-07-22,882.71,online,Pune,8,0.056
T0004269,C003853,2025-01-04,13994.73,store,Delhi,8,0.052
T0004270,C004604,2024-08-19,1156.14,online,Jaipur,7,0.063
T0004271,C001772,2024-12-10,5652.51,mobile,Lucknow,7,0.037
T0004272,C000566,2025-11-02,2902.5,online,Bengaluru,10,0.028
T0004273,C001636,2025-04-11,1136.27,online,Lucknow,8,0.006
T0004274,C004027,2024-12-22,11912.58,online,Delhi,6,
T0004275,C001324,2025-11-09,4077.71,mobile,Hyderabad,2,0.032
T0004276,C000739,2024-10-21,9782.21,store,Bhopal,10,0.005
T0004277,C001575,2024-01-26,1160.25,store,Delhi,5,0.099
T0004278,C005606,2025-12-02,9108.44,online,Kolkata,4,0.151
T0004279,C005653,2024-01-02,4471.1,store,Mumbai,4,0.06
T0004280,C001581,2024-05-11,3370.43,store,Bengaluru,11,0.02
T0004281,C000275,2025-09-13,4840.96,store,Pune,11,0.049
T0004282,C004884,2024-02-07,1479.77,phone,Bhopal,2,0.085
T0004283,C001614,2024-09-11,1408.43,store,Kolkata,10,0.031
T0004284,C005971,2025-09-09,2487.5,store,Mumbai,10,0.017
T0004285,C002239,2025-11-06,2852.06,store,Jaipur,8,0.106
T0004286,C004103,2024-08-01,2502.61,online,Jaipur,5,0.071
T0004287,C006178,2025-12-05,1610.58,online,Delhi,5,0.05
